Etunimi;Lukumäärä
Sevgi;20
Sevi;5
Sevil;8
Sevilla;9
Sevim;12
Sevin;7
Seya;7
Seyedeh;14
Seynab;30
Sh.;6
Shabana;6
Shabnam;21
Shabo;6
Shadan;7
Shade;5
Shadi;12
Shadiya;5
Shae;5
Shafia;5
Shafici;5
Shahad;20
Shahd;5
Shaheen;5
Shahid;5
Shahin;12
Shahla;30
Shahnaz;14
Shaida;5
Shaima;12
Shaimaa;8
Shaker;8
Shakiba;5
Shakila;13
Shakir;5
Shakira;16
Shalini;11
Shalom;6
Sham;8
Shamis;8
Shams;16
Shamsa;12
Shamso;29
Shan;20
Shana;8
Shani;25
Shania;25
Shanice;5
Shanna;9
Shannon;32
Shanti;29
Shara;8
Sharaf;5
Sharareh;6
Shareef;5
Shari;12
Sharif;31
Sharifa;10
Sharlotta;6
Sharmarke;5
Sharmila;10
Sharmin;20
Sharon;121
Sharona;13
Shatha;7
Shathy;6
Shaymaa;6
Sheekh;6
Sheela;5
Sheena;9
Sheida;10
Sheik;5
Sheikh;23
Sheila;62
Sheima;14
Shekinah;6
Shelan;5
Shelley;6
Shemsije;5
Sheng;6
Shereen;9
Sheri;7
Sherif;13
Sherin;5
Sheryl;7
Shi;5
Shila;8
Shilan;16
Shiloh;7
Shima;13
Shira;18
Shire;17
Shireen;5
Shirel;11
Shiri;13
Shirin;58
Shirley;40
Shirwa;6
Shiva;12
Shivani;7
Shkurta;6
Shkurte;11
Shler;6
Shohreh;5
Shpresa;12
Shqipe;18
Shreya;8
Shruti;5
Shu;15
Shugri;11
Shukri;60
Shukria;5
Shukrije;14
Shwan;6
Shweta;9
Shyhrete;6
Si;12
Sia;12
Siad;6
Sian;5
Siana;5
Sibel;50
Sibelle;5
Sibilla;5
Sibora;5
Sibylla;16
Sibylle;5
Sickan;39
Siddig;6
Sidonia;26
Sidra;24
Siena;27
Sienna;338
Sierra;18
Sievä;54
Sievi;16
Sif;5
Sifa;9
Sigbrit;7
Sigbritt;48
Sig-Britt;15
Signe;945
Signhild;63
Signild;14
Sigrid;653
Sigrun;16
Sigyn;6
Sihaam;26
Siham;49
Sihem;8
Siia;9
Siida;8
Siikri;7
Siime;8
Siimi;6
Siina;606
Siina-Maria;7
Siira;7
Siiri;9518
Siiri-Inkeri;5
Siiri-Maija;9
Siiri-Maria;27
Siirisofia;8
Siiri-Sofia;64
Siisa;5
Sikke;19
Sikri;8
Sikuriina;74
Sila;18
Silene;6
Silia;5
Silinda;5
Silja;6274
Silja-Emilia;5
Silja-Leena;6
Silja-Liisa;6
Silja-Maaria;10
Silja-Maija;5
Silja-Maria;29
Silja-Riitta;14
Silja-Sofia;16
Silje;31
Silke;26
Silla;74
Silla-Sofia;5
Silmu;67
Silpa;58
Silva;570
Silvana;32
Silve;29
Silvi;23
Silvia;1011
Sima;32
Simin;16
Simon;8
Simona;83
Simone;275
Simonetta;6
Simonsdotter;5
Simontytär;21
Simra;5
Simran;11
Sin;10
Sina;208
Sinaida;39
Sindi;29
Sindy;18
Sine;13
Sinea;16
Sinella;44
Sinem;15
Sinerva;7
Sinervo;15
Sinetta;6
Singa;7
Singe;5
Singh;8
Sini;9258
Sinia;5
Sinianna;8
Sini-Anna;5
Sini-Annika;6
Sini-Elina;8
Sini-Emilia;7
Sini-Helena;5
Sini-Helmi;9
Sini-Iiris;5
Sini-Inkeri;5
Sini-Jasmin;5
Sini-Johanna;13
Sini-Kaarina;5
Sinikka;42765
Sinikka-Liisa;5
Sini-Kristiina;7
Sinikukka;15
Sini-Kukka;6
Sinililja;7
Sini-Lilja;7
Sini-Linnea;8
Sini-Maaret;12
Sinimaaria;7
Sini-Maaria;69
Sini-Maarit;39
Sini-Mari;10
Sinimaria;12
Sini-Maria;93
Sini-Marika;12
Sinimarja;18
Sini-Marja;38
Sini-Marjaana;7
Sini-Marjut;6
Sini-Meri;12
Sini-Minttu;5
Sini-Orvokki;18
Sini-Päivi;10
Sini-Päivikki;15
Sini-Pauliina;8
Sinipilvi;11
Sini-Pilvi;31
Sini-Säde;8
Sini-Sisko;8
Sini-Sofia;32
Sini-Susanna;21
Sinita;5
Sinitta;15
Sinituuli;22
Sini-Tuuli;42
Sinituulia;10
Sini-Tuulia;94
Sinivuokko;18
Sini-Vuokko;31
Sinja;112
Sinna;593
Sinna-Sofia;8
Sinni;8
Siobhan;8
Siobhán;6
Sipi;8
Sippola;5
Sippora;5
Sipriina;78
Siprina;5
Sira;117
Sirad;5
Sire;5
Sirena;76
Sirene;11
Sirenetta;5
Siret;9
Siri;684
Siria;12
Sirian;5
Sirianna;6
Sirigli;6
Sirikiitta;5
Sirikli;13
Sirilla;9
Sirin;27
Sirina;17
Sirine;6
Siriporn;7
Sirissa;7
Sirita;7
Sirius;42
Siriwan;6
Sirja;533
Sirja-Liisa;6
Sirja-Riitta;5
Sirje;117
Sirjo;5
Sirke;265
Sirkitta;5
Sirkka;18050
Sirkka-Helena;5
Sirkka-Helinä;5
Sirkka-Leena;77
Sirkkaliisa;32
Sirkka-Liisa;4083
Sirkka-Lisa;6
Sirkka-Maija;27
Sirkka-Maria;5
Sirkka-Marja;7
Sirkka-Riitta;6
Sirkka-Sisko;5
Sirkku;3530
Sirkku-Leena;16
Sirkkuli;5
Sirkku-Liisa;50
Sirkku-Maija;5
Sirkku-Marja;7
Sirkku-Sisko;7
Sirle;7
Sirli;10
Siro;47
Sirpa;23078
Sirpa-Anneli;7
Sirpa-Helena;10
Sirpa-Leena;40
Sirpaliisa;6
Sirpa-Liisa;250
Sirpa-Maarit;6
Sirpa-Maija;5
Sirpa-Marja;5
Sirpa-Riitta;25
Sirpa-Sisko;8
Sirpi;5
Sirppa;29
Sirri;6
Siru;1327
Sirwa;5
Sisay;5
Sisi;13
Sisilia;10
Sisko;22084
Sisko-Anneli;6
Sisko-Helena;13
Sisko-Inkeri;6
Sisko-Kaarina;5
Sisko-Liisa;56
Sisko-Maija;5
Sisko-Maria;23
Sisko-Riitta;11
Sisko-Sinikka;7
Sisse;5
Sissel;44
Sissela;7
Sissi;288
Sissy;9
Sisu;7
Sita;16
Sitra;8
Siu;7
Siukku;5
Siv;1188
Sivan;7
Siv-Britt;26
Siveä;5
Sivi;159
Sivia;52
Siviä;1324
Sivina;7
Siw;51
Siyuan;5
Sky;24
Skye;42
Skylar;13
Smilla;36
Sneha;6
Snejana;5
Snezana;6
Snezhana;9
Snöfrid;47
Snövej;6
Snow;5
Sobia;5
Socorro;8
Soe;7
Sofi;961
Sofia;61052
Sofía;20
Sofiaana;6
Sofia-Emilia;7
Sofia-Maria;15
Sofianna;353
Sofianne;8
Sofie;2048
Sofié;9
Sofiel;38
Sofiella;16
Sofii;10
Sofiia;99
Sofiina;66
Sofija;30
Sofi-Maria;6
Sofina;12
Sofiya;17
Sofja;21
Sofya;17
Soham;5
Sohana;5
Soheila;15
Sohvi;1146
Sohvia;22
Soila;495
Soila-Maria;5
Soile;4771
Soile-Maria;5
Soili;2898
Soilikki;731
Soili-Marja;6
Soineli;9
Soini;27
Sointu;1620
Soivi;7
Soja;62
Sol;30
Sola;13
Solana;6
Solange;30
Solbritt;58
Sol-Britt;75
Sole;92
Soledad;18
Soleil;13
Solena;6
Solfrid;7
Soli;12
Solin;24
Solina;46
Solita;5
Solja;246
Solmaz;5
Solomon;5
Solveig;1827
Solvej;5
Solvig;5
Solweig;19
Soma;60
Somaya;10
Somayeh;10
Somjai;6
Somjit;5
Sona;21
Sonata;8
Song;9
Songül;5
Sonia;357
Sonila;6
Sonja;8926
Sonja-Maria;22
Sonja-Sofia;8
Sonya;109
Sophi;6
Sophia;882
Sophie;967
Sora;10
Soraja;85
Soraya;85
Sorella;90
Sörensdotter;6
Sorja;78
Sorjo;6
Sosan;5
Souad;11
Soumaya;6
Soumia;7
Soumya;5
Sousan;6
Sowda;6
Sozan;6
Sri;9
Stacey;10
Stacy;12
Stana;5
Stanislava;12
Star;10
Stavroula;7
Stefani;24
Stefania;85
Stefanie;104
Stefansdotter;22
Steffi;12
Stella;2741
Stella-Maria;11
Stensdotter;8
Stephanie;272
Stéphanie;10
Stigsdotter;11
Stiina;855
Stiina-Liisa;5
Stiina-Maria;6
Stina;1507
Stina-Maria;19
Stine;5
Storm;5
Stoyanova;6
Su;30
Suaad;6
Suad;38
Suada;5
Subhi;8
Sucaad;5
Suchada;5
Sudarat;6
Sude;7
Sue;58
Suela;8
Sufia;5
Suha;17
Suhaila;11
Suhayla;5
Suheila;6
Suhur;5
Suhuur;9
Sujata;5
Sukaina;7
Sukanya;9
Sukeyna;6
Sulaiman;5
Sulami;9
Sulamit;27
Sulamith;9
Suleima;51
Suleiman;31
Sulevi;70
Sulina;9
Sulo;5
Sulotar;11
Sultan;24
Sultana;12
Sumaia;7
Sumaiya;11
Sumaja;8
Sumalee;5
Sumaya;105
Sumayo;19
Sumeja;14
Sumeya;23
Sumitra;5
Summer;22
Sumu;12
Sun;10
Suna;44
Sundari;6
Sunday;7
Sundus;57
Sunelma;5
Sunisa;6
Sunita;22
Sunna;83
Sunná;7
Sunneva;24
Sunniva;25
Sunny;10
Suoma;862
Suometar;134
Suong;11
Supaporn;11
Supattra;5
Supriya;5
Sura;9
Suraya;15
Suri;5
Susa;341
Susa-Maria;7
Susan;1774
Susana;63
Susann;557
Susanna;56860
Susannah;29
Susanna-Maria;9
Susannantytär;5
Susanne;5817
Susanni;7
Susette;27
Sushila;5
Susi;20
Susie;16
Suska;10
Susse;6
Susu;11
Susy;7
Suvetar;5
Suvi;13960
Suvianna;34
Suvi-Anna;27
Suvi-Anne;9
Suvi-Annika;8
Suvi-Elina;29
Suvi-Emilia;5
Suvi-Hannele;8
Suvi-Helena;6
Suvi-Ilona;6
Suvi-Johanna;15
Suvi-Juulia;10
Suvi-Kaarina;8
Suvi-Kaisa;5
Suvikki;18
Suvi-Kristiina;5
Suvikukka;11
Suvi-Kukka;18
Suvi-Leena;6
Suvi-Liisa;8
Suvi-Maaret;5
Suvi-Maaria;83
Suvi-Maarit;35
Suvi-Mari;5
Suvimaria;7
Suvi-Maria;128
Suvimarja;13
Suvi-Marja;58
Suvi-Marjaana;5
Suvi-Marjut;5
Suvi-Päivi;61
Suvi-Päivikki;187
Suvi-Pauliina;13
Suvi-Pilvi;11
Suvi-Riikka;5
Suvi-Sanna;6
Suvi-Sinikka;6
Suvi-Sirkku;8
Suvi-Sisko;25
Suvi-Sofia;8
Suvi-Susanna;5
Suvituuli;210
Suvi-Tuuli;327
Suvituulia;36
Suvi-Tuulia;290
Suvi-Tuulikki;38
Suweyda;11
Suzan;84
Suzana;31
Suzanna;34
Suzanne;140
Suzette;11
Suzy;6
Svala;5
Svanhild;35
Svea;523
Svenja;11
Sveta;6
Svetlana;1162
Sveva;7
Sviatlana;5
Svitlana;40
Sydney;19
Syeda;21
Syksy;18
Sylva;118
Sylvi;3515
Sylvia;5527
Sylvianna;5
Sylvie;34
Sylviina;5
Sylwia;12
Synneve;9
Synnevi;14
Synnove;18
Synnöve;740
Synnøve;5
Syrena;9
Syrilla;23
Szilvia;10
Taava;64
Tabarak;6
Tabassum;11
Tabatha;5
Tabea;10
Tabita;29
Tabitha;10
Taha;11
Tähdikki;5
Taher;9
Tahera;7
Tahereh;6
Tahir;6
Tahira;11
Tahiti;30
Tähkä;31
Tahmina;6
Tähti;90
Taia;19
Taica;8
Taiga;148
Taija;1981
Taija-Leena;10
Taija-Liisa;6
Taija-Maria;10
Taija-Tuulia;9
Taiju;27
Taika;1676
Taikakukka;7
Taika-Kukka;6
Taikatuuli;28
Taika-Tuuli;19
Taikatuulia;6
Taika-Tuulia;25
Taila;18
Taimi;4014
Taina;9770
Taina-Leena;8
Taina-Liisa;9
Taina-Maarit;6
Taina-Maija;9
Taina-Mari;9
Taina-Maria;9
Taina-Marja;5
Taina-Riitta;5
Taini;25
Taira;47
Tais;5
Taisa;27
Taisia;71
Taisiia;6
Taisija;5
Taisiya;5
Taissia;6
Taja;6
Tal;8
Tala;7
Talia;20
Tallulah;5
Talvi;65
Talvia;5
Talvikki;4425
Tam;42
Tamana;8
Tamanna;8
Tamar;7
Tamara;673
Tami;5
Tamia;5
Tamika;7
Tamila;8
Tammi;6
Tammy;6
Tani;8
Tania;175
Tanika;6
Tanisha;9
Tanita;60
Tanja;11543
Tanjaana;12
Tanja-Johanna;5
Tanja-Leena;9
Tanja-Liisa;5
Tanja-Lotta;6
Tanja-Maaret;5
Tanja-Maaria;6
Tanja-Maarit;13
Tanja-Maria;23
Tanja-Marika;8
Tanjantytär;5
Tanja-Riitta;7
Tanja-Tuulia;8
Tanveer;5
Tanvi;5
Tanya;193
Tao;13
Tapanintytär;13
Tapio;13
Tapiontytär;36
Tara;640
Tarek;7
Tareq;7
Tari;26
Taria;16
Tarina;75
Tariq;5
Tarita;86
Tarja;26056
Tarjaana;20
Tarja-Anneli;11
Tarja-Helena;17
Tarja-Kaarina;7
Tarja-Leena;168
Tarja-Liisa;149
Tarja-Maarit;10
Tarja-Maija;10
Tarjantytär;5
Tarja-Riitta;61
Tarja-Sisko;11
Tarja-Terttu;11
Tarja-Tuulia;9
Tarja-Tuulikki;58
Tarleena;212
Tarmontytär;5
Taru;6678
Taru-Anna;5
Taru-Leena;10
Taruliina;5
Taru-Liisa;6
Taru-Maaria;7
Taru-Maarit;6
Taru-Maija;15
Taru-Maria;15
Taru-Marja;6
Taru-Tiina;5
Taru-Tuuli;13
Taru-Tuulia;31
Taru-Tuulikki;8
Tasha;9
Taslima;7
Tasmin;5
Tasneem;13
Tasniim;12
Tasnim;39
Tatiana;978
Tatja;98
Tatjaana;182
Tatjana;789
Tatsiana;7
Tatyana;32
Tau;6
Taunontytär;6
Tawfik;11
Tayeba;5
Taylor;16
Tea;2607
Téa;6
Tea-Leena;5
Tea-Maria;14
Tea-Tuulia;9
Teea;462
Teea-Tuulia;5
Teela;18
Teele;10
Teemuntytär;28
Teena;5
Tegan;5
Tehila;8
Tehilla;61
Teia;7
Teija;7289
Teija-Leena;19
Teija-Liisa;35
Teija-Mari;5
Teija-Maria;9
Teija-Riitta;18
Teija-Tiina;5
Teija-Tuulia;6
Teijontytär;9
Teiju;26
Teila;10
Tekla;254
Tella;49
Telle;40
Tellervo;30836
Tellu;19
Telma;264
Temitope;5
Tenhikki;8
Tenna;6
Teodora;52
Teolinda;5
Teona;5
Tepa;7
Tepontytär;15
Terece;5
Terecia;8
Terella;11
Terena;5
Teres;15
Terés;7
Teresa;2628
Terésa;16
Terese;620
Teresé;7
Terése;49
Teresia;967
Terésia;11
Teresita;15
Teressa;29
Tereza;20
Terézia;6
Terhen;11
Terhi;7935
Terhikki;1303
Terhi-Leena;7
Terhi-Liisa;13
Terhi-Maaria;7
Terhi-Maija;6
Terhi-Maria;10
Terhi-Marja;13
Terhintytär;5
Terhi-Tuulia;17
Terhi-Tuulikki;11
Teri;20
Terja;92
Terje;15
Terontytär;32
Terri;12
Terry;6
Tertit;13
Tertta;12
Terttu;18076
Terttu-Kaarina;11
Terttu-Leena;8
Terttuli;18
Terttu-Liisa;76
Terttu-Maija;7
Terttu-Marja;7
Tesla;14
Tesma;6
Tess;22
Tessa;1001
Tessaliina;33
Tessalina;6
Tessi;18
Tetiana;24
Tetta;21
Tette;7
Tetti;30
Tetyana;17
Teuta;20
Teuvontytär;6
Tha;9
Thai;8
Thalia;21
Tham;8
Thanh;211
Thao;101
Thea;339
Théa;8
Thekla;6
Thelma;185
Theodora;67
Therece;5
Therecia;7
Theres;26
Therés;6
Theresa;395
Therésa;5
Therese;640
Theresé;12
Therése;145
Therèse;12
Thérese;7
Thérése;12
Thérèse;27
Theresia;291
Therésia;5
Theressa;8
Thi;1335
Thia;5
Thida;10
Thidarat;7
Thien;29
Thilda;23
Thilde;29
Thilia;5
Thina;5
Thindra;6
Tho;11
Thoa;8
Thom;5
Thomas;5
Thomasdotter;22
Thora;14
Thorborg;5
Thordis;9
Thu;202
Thua;18
Thuan;7
Thuc;5
Thuong;15
Thuy;232
Thúy;7
Thy;14
Thyra;68
Tia;1403
Tia-Emilia;5
Tia-Maaria;5
Tia-Mari;15
Tiamaria;8
Tia-Maria;217
Tia-Marie;5
Tian;6
Tiana;90
Tianna;100
Tiara;34
Tia-Riikka;5
Tia-Tuulia;9
Tida;15
Tien;25
Tiera;10
Tieu;7
Tiffany;70
Tigist;5
Tii;83
Tiia;8984
Tiia-Elina;7
Tiia-Emilia;10
Tiia-Johanna;5
Tiia-Kaisa;7
Tiia-Karoliina;5
Tiia-Leena;12
Tiia-Liina;8
Tiia-Liisa;21
Tiia-Lotta;9
Tiia-Maaria;15
Tiia-Maarit;14
Tiia-Maija;8
Tiiamari;33
Tiia-Mari;148
Tiiamaria;11
Tiia-Maria;379
Tiia-Mariia;14
Tiia-Marika;12
Tiia-Noora;9
Tiia-Pauliina;7
Tiia-Riikka;42
Tiiariina;9
Tiia-Riina;40
Tiia-Riitta;12
Tiia-Sisko;6
Tiia-Sofia;12
Tiia-Tuulia;38
Tiida;26
Tiija;32
Tiiju;6
Tiila;72
Tiina;27529
Tiina-Anneli;5
Tiina-Annukka;6
Tiina-Elina;13
Tiina-Hannele;6
Tiina-Johanna;7
Tiina-Kaarina;8
Tiinakaisa;10
Tiina-Kaisa;74
Tiinaleena;5
Tiina-Leena;31
Tiinaliisa;17
Tiina-Liisa;171
Tiina-Maaria;7
Tiina-Maarit;18
Tiinamaija;13
Tiina-Maija;142
Tiinamari;29
Tiina-Mari;120
Tiinamaria;7
Tiina-Maria;124
Tiina-Marja;40
Tiinantytär;10
Tiina-Riikka;19
Tiina-Riitta;85
Tiina-Sisko;20
Tiina-Susanna;7
Tiina-Tuulia;15
Tiina-Tuulikki;6
Tiinu;24
Tiira;11
Tiisa;8
Tiita;7
Tiiti;71
Tiitta;57
Tiitu;192
Tiiu;287
Tiiu-Maria;5
Tiivi;11
Tijana;7
Tikkanen;7
Tikli;7
Tiku;5
Tikva;14
Tilda;1841
Tilda-Maria;7
Tilde;264
Tilhi;23
Tilia;10
Tilja;19
Tilla;42
Tilli;13
Tilly;20
Tilma;142
Tilta;42
Tiltu;29
Timea;18
Tímea;8
Timja;10
Timjami;5
Timna;17
Timontytär;132
Timotei;7
Tin;6
Tina;1186
Tina-Maria;15
Tina-Marie;6
Tinca;5
Tindra;219
Tine;6
Tinet;6
Ting;12
Tini;7
Tinja;1083
Tinja-Maria;6
Tinka;243
Tinna;51
Tinni;9
Tintin;10
Tintti;44
Tintu;5
Tinuviel;5
Tipi;7
Tipsu;7
Tira;18
Tirliina;7
Tirlittan;16
Tirsa;5
Tita;100
Titania;21
Titi;39
Titilayo;5
Titta;1604
Titta-Liina;5
Titta-Liisa;6
Titta-Maaria;7
Tittamari;11
Titta-Mari;13
Titta-Maria;25
Titta-Riina;14
Titta-Tuulia;6
Titti;59
Titvi;8
Tiu;7
Tiuhti;11
Tiuku;116
Tiziana;7
To;14
Toa;5
Todorova;5
Toini;4473
Toive;85
Toivi;23
Toivikki;84
Toivo;8
Toivontytär;7
Toma;11
Tomas;7
Tomasdotter;17
Tomintytär;25
Tommintytär;27
Tommysdotter;8
Tomsdotter;7
Tone;16
Tong;8
Toni;17
Tonia;11
Tonintytär;23
Tonja;57
Tony;21
Tonya;10
Toora;5
Topias;6
Topintytär;8
Tora;78
Torborg;55
Tordis;17
Torhild;26
Torsdotter;8
Torun;5
Tosca;13
Touko;7
Toussainte;18
Tova;71
Tove;706
Towa;5
Towe;14
Tra;8
Tracey;11
Tracy;17
Tram;18
Tran;33
Trang;89
Tricia;12
Trifa;8
Triin;27
Triine;5
Triinu;24
Trina;13
Trine;34
Tringa;5
Trinh;24
Trinity;19
Trista;8
Truc;39
Trude;17
Tsambika;5
Tu;32
Tua;512
Tua-Maria;6
Tuana;39
Tuba;10
Tue;8
Tugba;5
Tuija;12991
Tuija-Helena;7
Tuija-Kaisa;5
Tuija-Leena;38
Tuija-Liisa;52
Tuija-Maarit;8
Tuija-Maija;11
Tuija-Mari;8
Tuija-Maria;11
Tuija-Marja;5
Tuija-Riitta;25
Tuija-Sisko;8
Tuija-Tiina;6
Tuije;5
Tuike;133
Tuikku;36
Tuila;22
Tuire;1975
Tuire-Liisa;5
Tuiri;8
Tuisku;192
Tuisku-Tuulia;6
Tuiti;5
Tuittu;10
Tulan;11
Tuli;14
Tulikki;29
Tulikukka;26
Tülin;5
Tünde;5
Tunja;6
Tunne;5
Tuomaantytär;39
Tuomas;5
Tuomi;60
Tuomikki;63
Tuomontytär;32
Tuong;18
Tuovi;1426
Tuovikki;6
Tupu;26
Tupuna;45
Turid;6
Türkan;12
Tutta;99
Tuttan;5
Tutteli;28
Tuttu;33
Tutu;6
Tuua;62
Tuukantytär;5
Tuula;34647
Tuula-Anneli;48
Tuula-Kaarina;10
Tuula-Leena;9
Tuula-Liisa;6
Tuula-Maija;107
Tuula-Mari;10
Tuula-Maria;23
Tuula-Marita;6
Tuula-Marja;83
Tuula-Marjatta;11
Tuula-Riitta;58
Tuula-Sisko;8
Tuuletar;6
Tuulevi;417
Tuuli;6582
Tuulia;19815
Tuulianna;43
Tuuli-Anna;11
Tuuli-Elina;5
Tuuli-Emilia;5
Tuuliina;97
Tuulikki;58303
Tuuli-Maaria;36
Tuulimari;5
Tuuli-Mari;13
Tuulimaria;12
Tuuli-Maria;76
Tuuli-Marja;5
Tuuli-Sofia;7
Tuuna;5
Tuuni;50
Tuuti;6
Tuutikki;54
Tuuva;15
Tuuve;35
Tuva;62
Tuyen;18
Tuyet;94
Typy;6
Tyra;138
Tyrni;5
Tyrsky;5
Tyti;13
Tytteli;17
Tytti;3156
Tyttiina;5
Tytti-Leena;6
Tytti-Lotta;7
Tytti-Maaria;7
Tytti-Maria;19
Tytti-Sisko;5
Tyttö;11
Tyty;7
Tyyne;2763
Tyyne-Maria;5
Tyyni;180
Tyyra;26
Ubah;37
Ubax;5
Ugbaad;5
Ugbad;5
Ugonna;5
Uina;5
Ulfsdotter;31
Uliana;36
Uljana;28
Ulla;19667
Ulla-Anneli;7
Ulla-Brita;45
Ulla-Britt;193
Ulla-Britta;31
Ulla-Christina;10
Ulla-Elina;7
Ulla-Hannele;5
Ulla-Helena;18
Ulla-Inkeri;6
Ulla-Kaarina;34
Ulla-Kaija;21
Ullakaisa;6
Ulla-Kaisa;40
Ulla-Karin;5
Ulla-Katri;5
Ulla-Kristiina;20
Ulla-Kristina;15
Ulla-Leena;43
Ulla-Lena;6
Ulla-Liisa;33
Ulla-Maaria;14
Ulla-Maarit;37
Ullamaija;61
Ulla-Maija;2288
Ulla-Maj;129
Ulla-Maja;6
Ullamari;35
Ulla-Mari;109
Ullamaria;9
Ulla-Maria;139
Ulla-Marita;8
Ullamarja;5
Ulla-Marja;100
Ulla-Marjatta;9
Ulla-Marjut;6
Ulla-May;15
Ulla-Pia;15
Ulla-Reetta;5
Ullariikka;18
Ulla-Riikka;59
Ulla-Riitta;228
Ulla-Sisko;15
Ullastiina;10
Ulla-Stiina;9
Ulla-Stina;59
Ulla-Terttu;9
Ull-Britt;24
Ülle;36
Ulli;12
Ullica;9
Ullrika;14
Ulpu;508
Ulpukka;84
Ulrica;253
Ulriika;362
Ulriikka;505
Ulrika;2323
Ulrike;26
Ulvi;5
Ulyana;5
Uma;77
Umaima;6
Umayma;12
Una;87
Unaja;10
Unda;5
Undine;5
Une;5
Unelma;2191
Uni;52
Unia;9
Unikko;37
Unn;5
Unna;904
Unna-Liina;7
Unna-Maija;5
Unna-Maria;10
Unni;94
Unnu;5
Unnukka;89
Untuva;7
Urania;8
Urda;21
Urpu;104
Urpu-Liisa;7
Ursa;9
Ursula;1441
Urszula;11
Urve;15
Usha;6
Usman;8
Usva;458
Ut;5
Uta;5
Ute;7
Utu;41
Uuna;22
Uura;6
Uwase;12
Uyen;20
Vaapukka;12
Vadelma;242
Vadelmiina;14
Vadimovna;6
Vahida;5
Vaida;5
Vailet;14
Vaili;14
Väinö;5
Valbona;12
Valbone;11
Valborg;336
Valdine;231
Valencia;30
Valentia;6
Valentiina;72
Valentin;9
Valentina;1135
Valentine;31
Valentinovna;13
Valentyna;8
Valeria;465
Valéria;6
Valeriana;5
Valerie;99
Valérie;9
Valeriia;23
Valeriina;7
Valerija;20
Valeriya;16
Valerjevna;9
Valfrida;5
Valkyria;12
Valla;11
Vallikki;7
Vally;5
Valma;1176
Valmira;5
Valmire;5
Valmu;11
Valo;69
Valona;22
Valonia;14
Valonsäde;5
Valora;10
Valotar;9
Valpori;14
Valpu;48
Valpuri;1537
Valva;7
Valvatti;19
Valvi;8
Valvikki;69
Van;73
Vân;5
Vanamo;1139
Vanda;31
Vandana;8
Vanesa;20
Vanessa;2620
Vania;12
Vanida;6
Vanilia;15
Vanilja;93
Vanilla;118
Vanja;73
Vann;7
Vanna;6
Vanni;17
Vappu;3144
Varda;5
Varja;10
Varma;47
Varpu;1956
Varpu-Leena;24
Varpu-Liisa;18
Varvara;85
Vasilevna;6
Vasiliki;19
Vasilina;5
Vasilisa;35
Vasilissa;5
Vasiljevna;25
Vaula;368
Vaulikki;10
Vava;7
Vea;43
Veanna;6
Veda;10
Veea;106
Veeda;7
Veela;76
Veena;42
Veera;11353
Veera-Emilia;5
Veera-Johanna;5
Veera-Kaisa;20
Veera-Liisa;10
Veera-Lotta;5
Veera-Mari;5
Veera-Maria;62
Veera-Sofia;17
Veeruska;8
Vega;54
Veija;7
Veijontytär;7
Veikontytär;6
Veina;16
Vela;6
Vella;116
Vellamo;1073
Velma;59
Vendela;121
Vendi;12
Vendla;97
Veneda;10
Venera;20
Veneta;7
Venita;7
Venja;73
Venla;9792
Venla-Maija;8
Venla-Maria;29
Venla-Sofia;9
Venna;60
Venni;85
Venny;218
Venus;30
Vera;2062
Véra;5
Vera-Maria;15
Verena;46
Verla;11
Verna;965
Verona;100
Veronica;1468
Veronika;886
Veronique;13
Véronique;10
Vesantytär;43
Vesna;14
Vesta;51
Vi;36
Via;16
Vian;12
Viana;16
Vianna;17
Vibeke;19
Vicki;8
Vicktoria;19
Vicky;25
Victoire;10
Victoria;3214
Victorina;7
Victorine;9
Vida;64
Vidia;5
Viena;907
Vienna;134
Vieno;3009
Viesti;9
Viet;7
Vigilia;5
Viia;222
Viida;6
Viija;9
Viima;52
Viiu;8
Viive;10
Viivi;7207
Viivia;35
Viivianna;5
Viivi-Emilia;6
Viivi-Lotta;13
Viivi-Maaria;5
Viivi-Maria;40
Viivi-Olivia;5
Viivi-Sofia;10
Viivi-Tuulia;9
Viivu;10
Viktooria;5
Viktoria;1731
Viktória;8
Viktoriia;54
Viktoriina;61
Viktorija;28
Viktorina;44
Viktorinna;5
Viktoriya;42
Viktorovna;42
Vila;8
Vilda;74
Vildan;5
Vilde;14
Vilena;10
Vilhelmiina;9308
Vilhelmina;942
Vilhelmine;5
Vilhemiina;6
Vilho;6
Vili;6
Viliina;242
Vilina;178
Vilinä;6
Vilja;2672
Viljaana;17
Vilja-Maaria;6
Viljamaria;5
Vilja-Maria;21
Viljatuuli;5
Vilja-Tuulia;11
Viljontytär;7
Vilka;5
Villa;34
Villentytär;64
Villiina;79
Vilma;8131
Vilma-Emilia;5
Vilma-Leena;5
Vilmaliina;5
Vilma-Liina;10
Vilma-Liisa;8
Vilmalotta;9
Vilma-Lotta;43
Vilma-Maria;10
Vilma-Riina;7
Vilmiina;116
Vilna;25
Vilpiina;10
Vilve;5
Vineda;6
Vineta;40
Vinja;15
Vinod;5
Viola;6707
Violet;116
Violeta;55
Violetta;118
Violette;22
Violiina;6
Viona;81
Vione;7
Vira;11
Virgine;5
Virginia;155
Virginie;8
Viri;14
Virna;12
Virpa;15
Virpi;9452
Virpi-Helena;6
Virpi-Leena;17
Virpi-Liisa;24
Virpi-Maarit;5
